code_name,smiles,YSI,HOMO-LUMO gap,HOMO,LUMO,IP,Dipole module,Global SASA,G solv. in H2O,G of H-bonds H2O,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Second IP,Second EA,S0-T1 gap,MolLogP,Set,YSI_pred,YSI_pred_sd
345,CCCCNCCCC,31.274,13.1488,-9.257,3.8918,7.8352,1.293,372.1717,-1.4325,-0.6949000000000001,107.8587,0.0,16.3343,0.0612,-0.3319,0.0042,12.3389,-3.4766,252.5674,2.176199999999999,Test,90.4022,102.32801020408169
321,CC(C)NC(C)C,32.007,12.7687,-9.0588,3.71,7.9812,1.3086,300.973,-1.1859,-0.6492,84.313,0.0,16.5029,0.0606,-0.2703,0.0022,13.7007,-4.2159,244.7199,1.392799999999999,Test,29.6364,102.0209693877551
654,C/C=C(\C)C(=O)OCC,34.0,10.9512,-9.9749,0.9763,8.7373,2.2621,328.8811,-6.9801,-1.4976,92.1348,0.0627,9.7766,0.1023,3.849,0.7577,13.4588,2.1741,92.6073,1.5157,Test,39.74,101.52188775510194
572,CCCCCOC=O,35.7,13.5406,-10.7728,2.7677,9.1641,2.2903,310.2997,-3.4428,-1.0515,81.6962,0.0191,11.9168,0.0839,3.2057,0.4312,13.8641,-1.4316,129.099,1.3496,Test,32.120000000000005,103.30346938775513
542,CCCC(=O)C(C)C,35.9,11.6349,-10.0081,1.6268,8.5807,3.0399,313.6358,-4.1812,-0.9173,88.1415,0.0498,10.7079,0.0934,3.2268,0.4863,13.6086,-0.2686,96.5152,2.0116,Test,38.88,103.21938775510205
651,C=C(C)C(=O)OCCC,37.1,11.1901,-10.398,0.7921,8.9633,2.1966,326.9436,-5.8793,-1.3523,92.243,0.0638,9.904,0.101,4.0113,0.8123,13.6541,1.9962,93.4868,1.5157,Test,38.559999999999995,100.81122448979585
650,C/C=C(/C)C(=O)OC,38.0,10.857,-9.9825,0.8745,8.8177,1.881,296.6969,-6.1418,-1.474,80.553,0.071,9.7693,0.1024,3.9331,0.7918000000000001,13.9746,2.2251,89.7864,1.1256,Test,73.2942,105.68795918367353
649,C/C=C/CC(=O)OC,38.8,12.0969,-9.6978,2.3991,8.7083,2.0051,310.073,-5.3314,-1.5599,80.6429,0.0268,10.6735,0.0937,3.3715,0.5325,13.8458,1.6216,115.3677,1.1256,Test,38.68000000000004,103.83469387755115
539,CC(=O)C(C)(C)C,40.6,11.7509,-9.9697,1.7812,8.8075,3.1804,275.6295,-4.5242,-1.0724,76.3805,0.0468,10.9842,0.091,3.3154,0.5003000000000001,14.4621,-0.4004,97.4117,1.6215000000000002,Test,31.939999999999998,103.77933673469391
645,CCC=C(C)C(=O)OC,42.0,10.8247,-10.0534,0.7713,8.7169,2.1359,328.5649,-6.2201,-1.4388,92.2315,0.0692,9.6565,0.1036,3.8886,0.7831,13.5469,2.3202,90.5307,1.5157,Test,37.480000000000004,102.06551020408169
48,C=C(C)CCC,42.9,12.2843,-9.5786,2.7058,8.6907,0.6753,273.8832,-0.5605,-0.347,74.2935,0.01,12.1583,0.0822,2.6116,0.2805,14.0621,-1.1683,122.8138,2.3626,Test,54.14,101.55994897959187
562,CCCCOC(=O)CC,43.3,13.4839,-10.7329,2.7509,8.9088,2.1745,340.868,-5.091,-1.3031,92.9922,0.0157,11.6849,0.0856,3.0663,0.4024,13.3859,-1.062,127.0456,1.7397,Test,36.02,104.14030612244899
46,C/C=C\CCC,44.7,12.1606,-9.5487,2.6119,8.5633,0.2457,277.3507,-0.4694,-0.3232,74.3759,0.0105,12.0051,0.0833,2.5608,0.2731,13.8486,-1.0441,121.6605,2.3626,Test,50.120000000000005,103.11224489795917
272,CCc1ccco1,46.9,11.9457,-9.0715,2.8742,8.7249,0.509,266.7809,-0.8456,-0.485,73.1494,0.0173,11.4881,0.087,2.9809,0.3867,14.6975,0.136,111.2329,1.842,Test,59.66000000000002,101.61734693877561
41,C=CCCCCC,48.4,12.5235,-9.9438,2.5797,8.6144,0.3343,312.2243,-0.5571,-0.3409,86.0453,0.0102,12.1013,0.0826,2.5637,0.2716,13.3788,-1.2552,125.68,2.752700000000001,Test,55.2,104.14030612244899
466,CCCCC(CC)CO,50.4,14.7103,-10.7742,3.9362,8.5517,1.8416,351.1121,-4.7531,-2.9324,103.0115,0.0,17.0881,0.0585,0.0076,0.0001,12.8941,-3.5908,282.0372,2.1951,Test,40.32,102.4387755102041
38,C/C=C\CCCC,50.8,12.1727,-9.5751,2.5976,8.375,0.2496,305.3568,-0.5532,-0.3493,86.0363,0.011,11.8011,0.0847,2.4744,0.2594,13.2999,-0.9475,121.4583,2.752700000000001,Test,62.18000000000002,104.54464285714293
11,CCCCCCCCCC,54.006,15.2991,-11.1888,4.1103,8.326,0.0176,412.7023,-0.6377,-0.4108,121.7923,0.0,16.5753,0.0603,0.0384,0.0004,12.0444,-2.7629,285.7498,4.147000000000004,Test,60.46000000000007,104.14030612244899
31,C=CCC(C)CC,55.8,12.5232,-9.9711,2.5521000000000003,8.6714,0.3563,298.7848,-0.5021,-0.3296,86.0141,0.0105,12.1388,0.0824,2.6019,0.2789,13.65,-1.3131,125.0938,2.608600000000001,Test,60.78,101.87627551020412
266,CCCCCCCCCCC(=O)OC,58.5,13.4139,-10.8014,2.6124,8.2125,2.0202,489.7951,-5.565,-1.5346000000000002,151.3878,0.0249,10.9219,0.0915,2.7515,0.3467,11.7277,0.1131,126.796,3.690200000000002,Test,67.96,102.11591836734699
214,CCC1CCCCC1,60.7,14.7491,-11.0597,3.6894,8.5642,0.0473,305.5075,-0.2709,-0.2675,93.3436,0.0,17.7338,0.0564,-0.3026,0.0026,13.2821,-4.3152,296.3553,2.976700000000002,Test,63.42000000000001,101.85076530612251
286,CC(C)CC(C)(C)C,61.7,14.5003,-11.2364,3.2639,8.7059,0.1022,317.4017,-0.3638,-0.3467,98.317,0.0,17.6333,0.0567,-0.1108,0.0003,13.4296,-4.2593,290.776,3.078600000000001,Test,60.38000000000001,100.55352040816332
447,CCCCCCCC1OC(C)C(C)O1,63.2,14.4311,-10.2503,4.1808,7.9978,1.6984,467.6438,-3.9433,-1.0494,149.4883,0.0,15.2516,0.0656,0.372,0.0046,11.7829,-1.6915,246.7862,3.496800000000002,Test,67.17999999999999,101.23336734693876
212,CC1CCC(C)CC1,67.6,14.9865,-10.9482,4.0383,8.6074,0.0015,305.3587,-0.2884,-0.2934,93.2773,0.0,17.6547,0.0566,-0.22,0.0014,13.3853,-4.1284,295.0742,2.832600000000001,Test,50.31999999999999,101.52188775510194
210,CC1(C)CCCCC1,67.9,14.2797,-10.8552,3.4245,8.6036,0.1041,295.8205,-0.2447,-0.2697,93.2827,0.0,17.8504,0.056,-0.3216,0.0029,13.4731,-4.4431,297.6427,2.976700000000002,Test,65.88,101.73469387755105
416,CCCCCCC1(CC)CCO1,73.2,13.7496,-10.0537,3.6959,8.0474,1.8252,415.9886,-2.6793,-0.6675,132.8774,0.0001,15.098,0.0663,0.4984,0.0084,12.0121,-2.0684,231.7515,3.525900000000002,Test,70.48,102.0495918367347
419,Oc1ccccc1,81.3,11.1082,-9.2572,1.851,8.7648,1.5632,248.2904,-5.5102,-3.7102,72.3089,0.037,10.7833,0.0927,3.3731,0.5276000000000001,15.0661,1.2995,105.7085,1.392199999999999,Test,47.02000000000004,102.67280612244906
6,CCCCCCCCCCCCCCC,84.116,15.0905,-11.2145,3.876,7.8886,0.103,556.2016,-1.0764,-0.5386000000000001,180.1059,0.0,15.7174,0.0636,0.0299,0.0002,10.9746,-1.6141,281.0599,6.097500000000006,Test,94.604,98.92632653061229
628,CC1CCCC(C)(C)CC1,99.086,14.5337,-11.1471,3.3866,8.473700000000001,0.0604,339.111,-0.3952,-0.329,116.5433,0.0,17.0563,0.0586,-0.0545,0.0001,12.9296,-3.5006,286.9168,3.612800000000002,Test,91.3396,102.55061224489802
374,CNc1ccccc1,104.171,10.2843,-8.1885,2.0958,7.5749,1.8638,282.1619,-2.7482,-0.8487,88.7902,0.0597,9.9224,0.1008,2.6137,0.3442,13.3647,1.2007,97.5632,1.7283,Test,131.1344,102.51571428571428
270,CC(C)(C)c1ccco1,107.5,12.0683,-9.1177,2.9506,8.4444,0.4547,306.3114,-1.1078,-0.493,96.3815,0.0177,11.218,0.0891,2.8354,0.3583,13.8775,0.2644,111.2929,2.5771,Test,61.25999999999999,104.64673469387766
330,Cc1ccccc1N,114.426,10.628,-8.4387,2.1893,7.7351,1.8762,276.9715,-4.0122,-1.6034000000000002,88.4126,0.0525,10.0604,0.0994,2.7049000000000003,0.3636,13.5708,1.3198,99.232,1.57722,Test,107.5514,101.61734693877561
633,C=C(C)[C@@H]1CC=C(C)C(=O)C1,127.687,10.0605,-9.7759,0.2847,8.1783,3.6626,344.6879,-5.7623,-1.215,116.2838,0.1585,8.6188,0.116,3.8689,0.8687,12.9144,3.796,74.2768,2.4879,Test,200.3692,123.20066326530625
187,CC(=O)c1ccccc1,130.8,10.1636,-10.0779,0.0857,8.8101,3.5947,292.8706,-5.3685,-1.118,92.5165,0.1441,8.9286,0.112,4.3458,1.0576,14.1902,3.7835,75.3565,1.8892,Test,144.8386,116.06673469387763
256,CCCCC/C=C/C/C=C/CCCCCCCC(=O)OC,150.6,11.6535,-9.7927,1.8608,7.4594,1.9722,676.6599,-6.4423,-1.7666,231.4783,0.0512,8.5389,0.1171,3.1899,0.5959,10.5123,4.5449,112.3217,5.972900000000005,Test,687.3356,199.33806122448985
370,NCc1ccccc1,196.821,11.3396,-9.5927,1.747,8.367,1.53,282.4174,-3.1685,-1.3734,88.4971,0.0597,10.1989,0.0981,3.2676,0.5236000000000001,13.9158,1.7286,106.2331,1.1453,Test,141.3814,104.18750000000006
197,Cc1ccc(C)cc1,202.0,11.2391,-9.2855,1.9536,8.2599,0.1337,291.3119,-0.9723,-0.4006,90.9504,0.0358,10.3318,0.0968,3.094,0.4633,13.5574,1.6259,106.0152,2.30344,Test,230.86480000000003,114.24494897959184
355,Cn1ccc2ccccc21,220.118,9.6815,-8.1652,1.5163,7.6122,2.7299,305.3626,-2.6436,-0.422,106.246,0.0752,9.1889,0.1088,3.0177,0.4955,13.0557,2.5515,85.6766,2.1783,Test,210.01260000000207,110.4828061224489
163,CCc1ccc(C)cc1,257.1,11.2459,-9.3641,1.8818,8.247,0.2181,318.5418,-0.9568,-0.3878,102.6575,0.0364,10.2741,0.0973,3.1099,0.4707,13.2949,1.7473,106.1699,2.55742,Test,358.18000000000006,104.96005102040819
149,CCCCCCCCCCCCc1ccccc1,304.1,11.4487,-9.7001,1.7486000000000002,7.6665,0.255,573.8566,-1.593,-0.5226000000000001,207.7426,0.0428,9.6334,0.1038,2.8497,0.4215,10.8715,1.8727,108.8621,6.150000000000008,Test,306.24,101.70790816326536
141,CCc1cccc(CC)c1,320.9,11.3418,-9.5574,1.7843,8.3583,0.3759,345.3416,-0.9384,-0.3726,114.3639,0.0365,10.3464,0.0967,3.1851,0.4903,13.0856,1.8325,107.9289,2.811400000000001,Test,269.84,100.81122448979585
137,c1ccc2c(c1)CCCC2,336.0,11.2484,-9.399,1.8494,8.2443,0.6960000000000001,314.1315,-0.9011,-0.2997,109.2066,0.0383,10.2624,0.0974,3.1131,0.4722,13.196,1.753,107.3487,2.5654,Test,343.12000000000006,107.21811224489807
128,Cc1cc(C)c(C)cc1C,393.0,10.9135,-8.9381,1.9754,7.7839,0.0,333.0121,-1.242,-0.4981,114.0792,0.0391,9.9058,0.101,2.831,0.4045,12.6701,1.9105,103.9291,2.920280000000001,Test,364.9650000000001,111.672193877551
115,C=Cc1cc(C)ccc1C,469.3,9.9301,-9.022,0.908,7.922,0.0723,332.4922,-1.2629,-0.4576,113.488,0.0766,9.0369,0.1106,3.4036,0.6409,12.8617,3.1461,86.8161,2.946440000000001,Test,450.08500000000004,113.7702040816327
102,c1ccc(Cc2ccccc2)cc1,612.5,10.9926,-9.5849,1.4077,8.0792,0.0111,372.0629,-1.4675,-0.3252,142.0665,0.0673,9.1225,0.1096,3.518,0.6783,12.713,4.0759,103.3968,3.277400000000002,Test,662.6399999999998,113.31275510204092
92,Cc1ccc2ccccc2c1C,743.1,9.0645,-8.6228,0.4417,7.6089,0.7223,343.4228,-1.5336,-0.405,130.9188,0.1333,8.1977,0.122,3.5101,0.7515000000000001,12.4778,3.9863,72.8991,3.456640000000002,Test,731.6199999999999,112.0854591836735
89,C/C(=C\c1ccccc1)c1ccccc1,753.6,9.2176,-8.8202,0.3974,7.4738,0.4998,415.6635,-1.7385000000000002,-0.3865,164.6013,0.1351,7.7552,0.1289,3.5962,0.8338,11.8528,5.0293,76.1058,4.247100000000003,Test,1005.4599999999999,114.13943877551019
76,Cc1cccc(-c2cccc(C)c2)c1,931.3,10.0988,-9.1974,0.9014,7.7478,0.4072,404.5252,-1.7777,-0.5137,153.5352,0.0884,8.5453,0.117,3.4751,0.7066,12.1132,4.1502,89.1783,3.970440000000002,Test,743.14,113.67219387755102
62,c1cc2ccc3cccc4ccc(c1)c2c34,1250.1,7.5807,-8.0953,-0.5146000000000001,7.3422,0.0,374.7739,-1.668,-0.2951,165.1758,0.3006,6.946,0.144,3.8692,1.0776,11.8933,5.6041,56.1191,4.584000000000002,Test,1169.5800000000036,137.77142857142863
